event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10224470,true,2005-09-02 05:29:00.000,31.85998942,-25.05246989,"0","24.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224471,true,2005-09-02 06:28:00.000,31.85536906,-25.06034953,"0","26.9",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224472,true,2005-09-02 07:28:00.000,31.85270996,-25.07116903,"0","32.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224473,true,2005-09-02 08:28:00.000,31.85308024,-25.07293091,"0","36.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224474,true,2005-09-02 09:28:00.000,31.85325928,-25.072111,"0","40",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224475,true,2005-09-02 10:28:00.000,31.85477905,-25.0723409,"0","39.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224476,true,2005-09-02 11:28:00.000,31.85468953,-25.07222087,"0","40",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224477,true,2005-09-02 12:28:00.000,31.8545695,-25.07195028,"0","40.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224478,true,2005-09-02 13:28:00.000,31.85524902,-25.06946004,"0","38.9",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224479,true,2005-09-02 14:29:00.000,31.85473022,-25.06664022,"0","37.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224480,true,2005-09-02 15:28:00.000,31.8550293,-25.06358032,"0","33.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224481,true,2005-09-02 16:28:00.000,31.85564982,-25.06051025,"0","30.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224482,true,2005-09-02 17:28:00.000,31.85592041,-25.06022949,"0","28.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224483,true,2005-09-02 18:28:00.000,31.85583903,-25.06016032,"0","28.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224484,true,2005-09-02 19:28:00.000,31.85592041,-25.06020101,"0","27.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224485,true,2005-09-02 20:30:00.000,31.85590007,-25.06017049,"0","26.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224486,true,2005-09-02 21:28:00.000,31.85621948,-25.05915934,"0","26.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224487,true,2005-09-02 22:28:00.000,31.85583089,-25.05709025,"0","25.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224488,true,2005-09-02 23:28:00.000,31.85551961,-25.05638021,"0","24.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224489,true,2005-09-03 00:29:00.000,31.85540975,-25.05721029,"0","24",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224490,true,2005-09-03 01:28:00.000,31.8554891,-25.05718994,"0","23.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224491,true,2005-09-03 02:28:00.000,31.8554891,-25.05717977,"0","22.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224492,true,2005-09-03 03:29:00.000,31.85546061,-25.05718994,"0","20.9",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224493,true,2005-09-03 04:28:00.000,31.85548096,-25.05717977,"0","22.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224494,true,2005-09-03 05:28:00.000,31.85519002,-25.0614502,"0","22.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224495,true,2005-09-03 06:29:00.000,31.85388997,-25.06494954,"0","29.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224496,true,2005-09-03 07:28:00.000,31.84856974,-25.0689799,"0","34.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224497,true,2005-09-03 08:28:00.000,31.84630941,-25.07036947,"0","35.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224498,true,2005-09-03 09:28:00.000,31.84974976,-25.06506958,"0","38.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224499,true,2005-09-03 10:28:00.000,31.85142008,-25.06424967,"0","38.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224500,true,2005-09-03 11:28:00.000,31.85180054,-25.06386922,"0","40.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224501,true,2005-09-03 12:28:00.000,31.8519104,-25.06375936,"0","41.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224502,true,2005-09-03 13:29:00.000,31.85230916,-25.06389974,"0","40.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224503,true,2005-09-03 14:28:00.000,31.85218099,-25.06424967,"0","37.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224504,true,2005-09-03 15:28:00.000,31.84973958,-25.06031087,"0","34.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224505,true,2005-09-03 16:28:00.000,31.85346069,-25.05513916,"0","31.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224506,true,2005-09-03 16:28:00.000,31.85346069,-25.05513916,"0","31.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224507,true,2005-09-03 17:28:00.000,31.85458984,-25.05421956,"0","28.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224508,true,2005-09-03 18:28:00.000,31.85544027,-25.05333049,"0","28.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224509,true,2005-09-03 19:28:00.000,31.85571086,-25.0514506,"0","27.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224510,true,2005-09-03 20:28:00.000,31.8555603,-25.04914958,"0","26.9",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224511,true,2005-09-03 21:28:00.000,31.85546061,-25.04717,"0","26.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224512,true,2005-09-03 22:28:00.000,31.85567017,-25.04429932,"0","25.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10201764,true,2005-09-03 23:28:00.000,31.85513916,-25.04407959,"0","24.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224513,true,2005-09-04 00:28:00.000,31.85529989,-25.04248047,"0","24.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224514,true,2005-09-04 01:28:00.000,31.85524902,-25.04255981,"0","24.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224515,true,2005-09-04 02:28:00.000,31.8551005,-25.04177043,"0","24",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224516,true,2005-09-04 03:28:00.000,31.85539958,-25.04159953,"0","24",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224517,true,2005-09-04 04:28:00.000,31.85629069,-25.04146932,"0","23.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224518,true,2005-09-04 05:29:00.000,31.85751953,-25.04220988,"0","26.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224519,true,2005-09-04 06:28:00.000,31.85949097,-25.04179077,"0","30.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224520,true,2005-09-04 07:28:00.000,31.85947062,-25.0417806,"0","37",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224521,true,2005-09-04 08:28:00.000,31.85961914,-25.04171956,"0","39.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224522,true,2005-09-04 09:28:00.000,31.85969035,-25.04170939,"0","40.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224523,true,2005-09-04 10:28:00.000,31.85972087,-25.04153035,"0","40.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224524,true,2005-09-04 11:28:00.000,31.85980021,-25.04147949,"0","42.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224525,true,2005-09-04 12:28:00.000,31.85972087,-25.04140015,"0","40",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224526,true,2005-09-04 13:28:00.000,31.85969035,-25.04138997,"0","40.8",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224527,true,2005-09-04 14:28:00.000,31.86009928,-25.04307048,"0","37.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224528,true,2005-09-04 15:28:00.000,31.85957031,-25.04421997,"0","34.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224529,true,2005-09-04 16:28:00.000,31.85951945,-25.04515991,"0","32.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224530,true,2005-09-04 17:28:00.000,31.85947062,-25.04522909,"0","29.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224531,true,2005-09-04 18:28:00.000,31.85954997,-25.04568075,"0","27.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224532,true,2005-09-04 19:28:00.000,31.85964966,-25.04638062,"0","27.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224533,true,2005-09-04 20:28:00.000,31.85935059,-25.04649048,"0","27.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224534,true,2005-09-04 21:28:00.000,31.85925903,-25.04847005,"0","26.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224535,true,2005-09-04 22:28:00.000,31.85814006,-25.05221965,"0","25.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224536,true,2005-09-04 23:28:00.000,31.85846965,-25.05439046,"0","24.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224537,true,2005-09-05 00:28:00.000,31.85809937,-25.0545695,"0","24",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224538,true,2005-09-05 01:28:00.000,31.85819092,-25.05446981,"0","23.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224539,true,2005-09-05 02:27:00.000,31.85883993,-25.05527954,"0","22.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224540,true,2005-09-05 03:28:00.000,31.85650024,-25.05818075,"0","22.1",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224541,true,2005-09-05 04:27:00.000,31.84899902,-25.07120972,"0","19.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224542,true,2005-09-05 05:28:00.000,31.85354004,-25.07007039,"0","21.7",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224543,true,2005-09-05 06:29:00.000,31.85637004,-25.06621094,"0","28.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224544,true,2005-09-05 07:27:00.000,31.85938924,-25.06574097,"0","33.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224545,true,2005-09-05 08:27:00.000,31.86140951,-25.06470947,"0","37",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224546,true,2005-09-05 09:28:00.000,31.86201986,-25.06828003,"0","39.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224547,true,2005-09-05 10:27:00.000,31.86375936,-25.07689006,"0","41.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224548,true,2005-09-05 11:28:00.000,31.86312052,-25.07470907,"0","43.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224549,true,2005-09-05 12:28:00.000,31.86350911,-25.07340902,"0","42.4",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224550,true,2005-09-05 13:28:00.000,31.86351929,-25.07313029,"0","41.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224551,true,2005-09-05 14:27:00.000,31.86410929,-25.07021077,"0","38.9",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224552,true,2005-09-05 15:28:00.000,31.86478068,-25.06409098,"0","35.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224553,true,2005-09-05 16:28:00.000,31.86545003,-25.06110026,"0","32.5",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224554,true,2005-09-05 17:28:00.000,31.86470947,-25.05937093,"0","30.6",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224555,true,2005-09-05 18:28:00.000,31.86449992,-25.0593099,"0","26.2",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
10224556,true,2005-09-05 19:27:00.000,31.86449992,-25.05932007,"0","24.3",,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
